target_language,relative_path,key,source_value
english,replace/focus_l_japanese.yml,continuous_repair,建造物の修理
english,replace/focus_l_japanese.yml,continuous_repair_desc,工場労働者と建築作業員から成る特別修繕隊を編成し、被害を受けたインフラの修復へ集中運用するのだ。
english,replace/focus_l_japanese.yml,continuous_restrict_freedom,従属国を抑制
english,replace/focus_l_japanese.yml,continuous_restrict_freedom_desc,植民地の従属国が「自治」や「国家の独立」などというばかげた思想にとりつかれている。彼らの目を覚まさせてやる時だ。
english,replace/focus_l_japanese.yml,continuous_suppression,抵抗運動を抑制
english,replace/focus_l_japanese.yml,continuous_suppression_desc,占領地における主要抵抗組織に潜入捜査し、首謀者の裏をかくことにより、レジスタンスによる被害を著しく抑制できるだろう。
english,replace/focus_l_japanese.yml,continuous_tech_share,技術の共有
english,replace/focus_l_japanese.yml,continuous_tech_share_desc,研究機関と大学に対し、同盟諸国のそれと遜色ない水準に追いつくよう奨励する。これにより技術共有の恩恵を受けることができるだろう。
english,replace/focus_l_japanese.yml,convoy_protection_focus,船団護衛
english,replace/focus_l_japanese.yml,convoy_protection_focus_desc,臆病で卑怯な戦術だが、敵国が我々の帝国周辺で物資や資源を輸送する商船を狙うことはあり得ることだ。どのように船を守るべきか、どう実現すべきかを研究しなければならない。
english,replace/focus_l_japanese.yml,counter_purge, トロツキーによる粛清
english,replace/focus_l_japanese.yml,cr_bonus,巡洋艦のボーナス
english,replace/focus_l_japanese.yml,cruiser_effort,巡洋艦への注力
english,replace/focus_l_japanese.yml,cruiser_effort_desc,先進的な戦艦の研究に着手する前に、小型巡洋艦の更新が必要である。
english,replace/focus_l_japanese.yml,crypto_bomb_focus,ボンべ暗号解読機
english,replace/focus_l_japanese.yml,crypto_bomb_focus_desc,ポーランドはドイツのエニグマ暗号を解読できる、「暗号爆弾」と呼ばれる素晴らしい機械を開発してきた。我々はさらにそれの開発を進めるためのリソースを、ブレッチリー・パーク政府暗号学校に有している。
english,replace/focus_l_japanese.yml,cv_bonus,空母のボーナス
english,replace/focus_l_japanese.yml,dd_bonus,駆逐艦のボーナス
english,replace/focus_l_japanese.yml,destroyer_effort,駆逐艦への注力
english,replace/focus_l_japanese.yml,destroyer_effort_desc,潜水艦の設計、戦略的利用を研究する間に、こうした戦略にどう反撃すべきかを学習した。すなわち、駆逐艦をもってする反撃である。
english,replace/focus_l_japanese.yml,deterrence,戦争抑止政策
english,replace/focus_l_japanese.yml,deterrence_desc,孤立しているせいで、戦争で殆ど利益を得られない。幸運なことに我々は、よく知られている中でも最も有効な防衛法は戦争をしないことであると知っている。
english,replace/focus_l_japanese.yml,divine_wind_focus,神風
english,replace/focus_l_japanese.yml,divine_wind_focus_desc,あらゆる兵士には死に直面して臆さぬことが要求される。しかし我々はそれをも超えて、天皇陛下と御国の栄光の為に必死の自己犠牲に備えなければならない。
english,replace/focus_l_japanese.yml,doctrine_effort,ドクトリンへの注力
english,replace/focus_l_japanese.yml,doctrine_effort_2,ドクトリンへの注力 II
english,replace/focus_l_japanese.yml,doctrine_effort_2_desc,戦場は戦間期のみならず、最近の紛争の経過を通して変化している。このことを反映するためにドクトリンを絶えず再評価せねばならない。
english,replace/focus_l_japanese.yml,doctrine_effort_desc,先の大戦の陸戦ドクトリンは、すでに時代遅れである。明日の軍事思想を成形する任務に対して最高の頭脳を割かなければならない。
english,replace/focus_l_japanese.yml,electronics_bonus,電子工学のボーナス
english,replace/focus_l_japanese.yml,end_of_czechoslovakia_mefo_bills_tt,チェコスロヴァキアの金を利用して、§Yメフォ手形§!のコストを削減する。\n
english,replace/focus_l_japanese.yml,equipment_effort,装備への注力
english,replace/focus_l_japanese.yml,equipment_effort_desc,歩兵が持ち運べる装備の限界は絶え間なく押し上げられている。我々は可能な限り最高の装備を部隊に与えることを重視しよう。
english,replace/focus_l_japanese.yml,extra_tech_focus,さらなる研究
english,replace/focus_l_japanese.yml,extra_tech_slot,追加の研究枠
english,replace/focus_l_japanese.yml,extra_tech_slot_2,追加の研究枠 II
english,replace/focus_l_japanese.yml,extra_tech_slot_2_desc,我が国の急速な工業化によって、追求すべき研究開発の新たな局面が拓けた。
english,replace/focus_l_japanese.yml,extra_tech_slot_desc,産業拡張およびその他の最近の進歩は、並行して複数の研究開発を実施することを可能にするかもしれない。
english,replace/focus_l_japanese.yml,federal_housing_tt,（§Y5つのランダムな州§!）: 建築スロットを§G1つ§!追加する。
english,replace/focus_l_japanese.yml,fighter_bonus,戦闘機のボーナス
english,replace/focus_l_japanese.yml,fighter_command_focus,戦闘機司令部
english,replace/focus_l_japanese.yml,fighter_command_focus_desc,我々の最優先事項は領空を支配することだ!軍事研究に於いて戦闘機開発より優先されるべきものはそれほど多く存在はしない。
english,replace/focus_l_japanese.yml,fighter_focus,戦闘機重視
english,replace/focus_l_japanese.yml,fighter_focus_desc,世界大戦以来、我々は空中戦を目にしていない。戦闘機の開発を先行し続けることは将来、我々を優位に立たせるだろう。
english,replace/focus_l_japanese.yml,flag_franco_british_union,フランス＝イギリス連合
english,replace/focus_l_japanese.yml,fleet_in_being_bonus,艦隊保全主義ドクトリンのボーナス
english,replace/focus_l_japanese.yml,flexible_navy,柔軟性のある海軍
english,replace/focus_l_japanese.yml,flexible_navy_desc,潜水艦技術の進歩による海軍戦闘の改革によって、敵輸送船団の効率的な撃滅が可能になるだろう。
english,replace/focus_l_japanese.yml,foreign_expeditions,海外出兵
english,replace/focus_l_japanese.yml,foreign_expeditions_desc,敵はその理想のために遠く離れた紛争に介入する準備をしている。我々も用意をしなければ。
english,replace/focus_l_japanese.yml,fortress_japan_focus,日本列島の要塞化
english,replace/focus_l_japanese.yml,fortress_japan_focus_desc,敵が我々の海軍を圧倒し続けるようなことが起きたとき、日本列島を要塞化することで、ほとんどの国は侵略にかかるコストを賄えなくなるだろう。
english,replace/focus_l_japanese.yml,found_own_faction_focus,大東亜共栄圏
english,replace/focus_l_japanese.yml,found_own_faction_focus_desc,大東亜共栄圏の創立に向けて不断の努力を続けてきた我々は、その輝ける勝利のためにアジアという枠すらも超え、一帯を一国で率いていけるほどに充分に、強力でなくてはならない。
english,replace/focus_l_japanese.yml,general_rearmament_focus,本格的再軍備
english,replace/focus_l_japanese.yml,general_rearmament_focus_desc,[Root.GetGeneralRearmamentDesc]
english,replace/focus_l_japanese.yml,generic_focus,国家方針
english,replace/focus_l_japanese.yml,ger_sov_buddies_tooltip,§Rソ連がこの提案を受諾した場合、政策の転換に伴い安定度が低下する。言うまでも無く、我々に従ってきたファシスト国家や民主主義国家もこの出来事に憤慨するだろう。§!\n
english,replace/focus_l_japanese.yml,ger_sov_buddies_tooltip_2,[Root.GetFactionName]を解散させ、§Yベルリン＝モスクワ枢軸§!陣営を形成する。\n
english,replace/focus_l_japanese.yml,german_focus,ドイツの国家方針
english,replace/focus_l_japanese.yml,heavy_bomber_bonus,戦略爆撃機のボーナス
english,replace/focus_l_japanese.yml,hk_air_focus,防空
english,replace/focus_l_japanese.yml,hk_air_focus_desc,香港の対空砲塔群を大幅に増強しなくてはならない。
english,replace/focus_l_japanese.yml,hk_landward_forts_focus,陸の要塞
english,replace/focus_l_japanese.yml,hk_landward_forts_focus_desc,大陸側からの継続した攻撃に耐えるため、香港を要塞都市にする必要がある。
english,replace/focus_l_japanese.yml,hongkong_focus,香港を保持
english,replace/focus_l_japanese.yml,hongkong_focus_desc,シンガポールを中心にした戦略はもはや不要だ。我々の構想はより大胆に、日本にはるかに近い基地によるべきだろう。必要十分な要塞と設備を有する基地として、香港は申し分ない!
english,replace/focus_l_japanese.yml,ideological_fanaticism,イデオロギー的狂信
english,replace/focus_l_japanese.yml,ideological_fanaticism_desc,我々の政治的価値観及び目標は、古代における信仰と同じく、命を捧げるに足るものだ。支持者は皆、殉死する覚悟を持つべきであるし、それに疑いを持つものもまた然りだ。
english,replace/focus_l_japanese.yml,imperial_glory_focus,帝国の栄光
english,replace/focus_l_japanese.yml,imperial_glory_focus_desc,神風（特攻戦術）による自爆攻撃が間に合わせの最後の手段から教義として確立された。新たな航空機（基本的にはただの人間ミサイル）と共に、この突撃が止むことはないだろう。
english,replace/focus_l_japanese.yml,imperial_glory_focus_effect,§H空技廠 MXY7 桜花§!の生産を有効化
english,replace/focus_l_japanese.yml,indoctrination_focus,教化
english,replace/focus_l_japanese.yml,indoctrination_focus_desc,我々のイデオロギーが真実であるとの認識を確立してしまえば、それは真実であると教えられるであろう。教育とメディアはこの教えに従うべきだ。
english,replace/focus_l_japanese.yml,industrial_bonus,産業のボーナス
english,replace/focus_l_japanese.yml,industrial_effort,工業への注力
english,replace/focus_l_japanese.yml,industrial_effort_2,工業への注力 II
english,replace/focus_l_japanese.yml,industrial_effort_2_desc,鉄の意志と苛酷な労働倫理により、国民をその他の偉大なる産業に動員できるのだ。
english,replace/focus_l_japanese.yml,industrial_effort_desc,あらゆる政治的取り組みを民需産業の飛躍的増強のために注力する。
english,replace/focus_l_japanese.yml,industrial_effort_focus,帝国の緊縮経済
english,replace/focus_l_japanese.yml,industrial_effort_focus2,工業への注力
english,replace/focus_l_japanese.yml,industrial_effort_focus2_desc,日本は新興工業国であり、欧米列強ほどの国力は有していない。その差を縮めるために手段を講じる必要がある。
english,replace/focus_l_japanese.yml,industrial_effort_focus_desc,天皇陛下の臣民たる者はすべて、より良き帝国のために犠牲を払わねばならない。
english,replace/focus_l_japanese.yml,infantry_artillery_bonus,歩兵武器と砲兵のボーナス
english,replace/focus_l_japanese.yml,infantry_weapons_bonus,歩兵武器のボーナス
english,replace/focus_l_japanese.yml,infra_effort_focus,インフラへの注力
english,replace/focus_l_japanese.yml,infra_effort_focus_desc,山がちな我が国においてインフラ整備は容易ではないが、それでもなお努力は続けなければならない。
english,replace/focus_l_japanese.yml,infrastructure_effort,インフラへの注力
english,replace/focus_l_japanese.yml,infrastructure_effort_2,インフラへの注力 II
english,replace/focus_l_japanese.yml,infrastructure_effort_2_desc,さらなるインフラ拡張によって、高度な秘密計画には必須となる輸送や通信が可能になるだろう。
english,replace/focus_l_japanese.yml,infrastructure_effort_desc,適切なインフラのない国は先進的な事業計画も建築も追及できない。
english,replace/focus_l_japanese.yml,infrastructure_effort_tt,§Yインフラ§!用の建築スロットが不十分
english,replace/focus_l_japanese.yml,internationalism_focus,国際主義重視
english,replace/focus_l_japanese.yml,internationalism_focus_desc,思想に国境はない。他国は君主制を採用するかもしれないが、我々の信念はそのようなものの上にある。
english,replace/focus_l_japanese.yml,interventionism_focus,干渉主義重視
english,replace/focus_l_japanese.yml,interventionism_focus_desc,全ての人の自由を重視する、それがたとえ我々の国民でなくともだ。邪魔となる暴君が戦争をしようというのであれば、そうするがいい。
english,replace/focus_l_japanese.yml,invite_non_fascist_communist_only_TT,対象国がファシストまたは共産主義ではなく、既に陣営にいないことが条件。\n
english,replace/focus_l_japanese.yml,italian_focus,イタリアの国家方針
english,replace/focus_l_japanese.yml,jap_improved_sprit_focus,国民精神の発揚
english,replace/focus_l_japanese.yml,jap_improved_sprit_focus_desc,天皇陛下の臣民が持つ誇り高い国民精神はきたる戦争の局面において、彼らを崇高なる自己犠牲へと導くだろう!
english,replace/focus_l_japanese.yml,jap_sia_love,日本とシャムの外交
english,replace/focus_l_japanese.yml,jap_sia_love_desc,日本はシャムとの関係改善に外交努力をしている。
english,replace/focus_l_japanese.yml,jet_bonus,ジェット航空機モデルのボーナス
english,replace/focus_l_japanese.yml,jet_rocket_bonus,ジェットとロケットエンジンのボーナス
english,replace/focus_l_japanese.yml,kamikaze_focus_tooltip,敵艦に対して自爆攻撃を行う航空任務、§Yカミカゼ攻撃§!を許可する。\n
english,replace/focus_l_japanese.yml,land_doc_bonus,上陸ドクトリンのボーナス
english,replace/focus_l_japanese.yml,large_navy,大規模な海軍
english,replace/focus_l_japanese.yml,large_navy_desc,大型艦による輸送船団の安全確保へ海軍ドクトリンを最適化させることで、どのような艦艇を必要としているかよく分かるようになるだろう。
english,replace/focus_l_japanese.yml,liberty_ethos,自由主義精神
english,replace/focus_l_japanese.yml,liberty_ethos_desc,狂ったイデオロギーの持ち主が人の精神を追い詰めようとする今、我々は個人の解放と自由を保障しよう。
english,replace/focus_l_japanese.yml,limited_rearmament_focus,限定的再軍備
english,replace/focus_l_japanese.yml,limited_rearmament_focus_desc,[Root.GetLimitedRearmamentDesc]
english,replace/focus_l_japanese.yml,marine_bonus,海兵隊のボーナス
english,replace/focus_l_japanese.yml,maud_focus,MAUD委員会
english,replace/focus_l_japanese.yml,maud_focus_desc,「ウラン爆発の軍事的利用（Military Application of Uranium Detonation）」委員会は、ウランを制御不可能な核分裂反応を起こすために利用する事で、信じがたいほどの威力を持つ爆弾の製作が理論的に可能であると確信していた。だが、独力ではこの技術の開発は間に合わないかもしれない。アメリカ人との談合をすべきだろう。
english,replace/focus_l_japanese.yml,mech_army_bonus,機械化された軍のボーナス
english,replace/focus_l_japanese.yml,mechanization_effort,機械化への注力
english,replace/focus_l_japanese.yml,mechanization_effort_desc,自動車化歩兵の可能性を再考することで、今日の自動車両の可能性の限界を突破することができる。
english,replace/focus_l_japanese.yml,med_armor_bonus,中型の機甲部隊のボーナス
english,replace/focus_l_japanese.yml,militarism,軍国主義
english,replace/focus_l_japanese.yml,militarism_desc,軍を必要悪だとみなす奴らは戦争に直面すれば二の足を踏む運命にある。人々の心に軍国主義を染みつかせ、民を兵に変えよう。
english,replace/focus_l_japanese.yml,military_youth,軍事的青少年団体
english,replace/focus_l_japanese.yml,military_youth_desc,若者への規律と政治教育を振興する組織は、国への忠誠と自己犠牲の精神を育むだろう。
english,replace/focus_l_japanese.yml,motorization_effort,自動車化への注力
english,replace/focus_l_japanese.yml,motorization_effort_desc,機動力と防御力は歩兵を安全に戦場へ輸送、また撤退させる上で必要不可欠だ。この分野への注力は我々の迅速な対応を可能にするだろう。
english,replace/focus_l_japanese.yml,motorized_bonus,自動車化歩兵のボーナス
english,replace/focus_l_japanese.yml,nationalism_focus,国粋主義重視
english,replace/focus_l_japanese.yml,nationalism_focus_desc,我が国は独立したものであり、その政治的成果は我が国においてのみ為されるべきである。どのような犠牲を払ってでもこれを守らなければならない。
english,replace/focus_l_japanese.yml,nav_bomber_bonus,対艦攻撃機のボーナス
english,replace/focus_l_japanese.yml,naval_air_effort,海軍航空隊への注力
english,replace/focus_l_japanese.yml,naval_air_effort_desc,海上目標に対する空襲の効果は、1921年には既にアメリカ人によって実証されている。海戦において勝利を得たいのならば、空軍を無視すべきではない。
english,replace/focus_l_japanese.yml,naval_air_innovations_focus,海軍航空隊改革
english,replace/focus_l_japanese.yml,naval_air_innovations_focus_desc,空軍の第一任務は我らが偉大なる海軍の支援であるべきだ!
english,replace/focus_l_japanese.yml,naval_base_focus,海軍基地拡張
english,replace/focus_l_japanese.yml,naval_base_focus_desc,海軍の増強にはより多くの海軍基地が必要になる。
english,replace/focus_l_japanese.yml,naval_doc_bonus,海軍ドクトリンのボーナス
english,replace/focus_l_japanese.yml,naval_effort,海軍への注力
english,replace/focus_l_japanese.yml,naval_effort_desc,海軍の拡充を、最優先事項とせねばならない。造船所に可能な資源を全て投入し、小型水上艦を研究するのだ。
english,replace/focus_l_japanese.yml,naval_effort_tt,§Y海軍造船所§!用の建築スロットが不十分
english,replace/focus_l_japanese.yml,naval_innovations_focus,海軍改革
english,replace/focus_l_japanese.yml,naval_innovations_focus_desc,今や海軍は帝国の主たる軍であると認められた。新型艦開発にさらなる資源を投入するのは当然である。
english,replace/focus_l_japanese.yml,naval_rearmament_focus,海軍再軍備
english,replace/focus_l_japanese.yml,naval_rearmament_focus_desc,[Root.GetNavalRearmamentDesc]
english,replace/focus_l_japanese.yml,navy_primancy_focus,海軍優先
english,replace/focus_l_japanese.yml,navy_primancy_focus_desc,海軍こそが帝国の正当な軍隊の道である。海上を手中に収める力は下等な陸軍に遥か優越する点である。即ち、海軍にさらなる資源を与えることで、その可能性が無限大に広がることは自明である、ということだ。
english,replace/focus_l_japanese.yml,needs_approval,§R効力を発揮するためには、[This.GetName]の協定への同意が必要である。§!\n
english,replace/focus_l_japanese.yml,neutrality_focus,中立主義重視
english,replace/focus_l_japanese.yml,neutrality_focus_desc,他国は、国際的な摩擦において一方の肩を持つことが勇敢さであり、賢さだとみなしているようだが、我々はそれを拒むことがより良いことだと分かっている。
english,replace/focus_l_japanese.yml,new_ideas,新たな大臣が選択可能\n
english,replace/focus_l_japanese.yml,newfocus_41,The New Order
english,replace/focus_l_japanese.yml,newfocus_41_desc,もはやわれらの覇道を阻むものはない。
english,replace/focus_l_japanese.yml,northern_expansion_focus,北進論
english,replace/focus_l_japanese.yml,northern_expansion_focus_desc,北進論は帝国陸軍が支持し、ソビエト連邦が日本の大望を脅かす最も危険な存在であると主張している。欧州での緊張の高まりは、極東ロシアを攻撃する絶好の機会を与えてくれるに違いない。我が国は一刻も早く攻撃しなくてはならない。
english,replace/focus_l_japanese.yml,nuclear_bonus,核兵器のボーナス
english,replace/focus_l_japanese.yml,nuclear_effort,核兵器への注力
english,replace/focus_l_japanese.yml,nuclear_effort_desc,世界を変える歴史の分岐点において、地球を一日で滅ぼしてしまうような火を、他国に灯されてはならないのだ。
english,replace/focus_l_japanese.yml,op_dest_bonus,作戦的破壊ドクトリンのボーナス
english,replace/focus_l_japanese.yml,oust_germans_focus,中独の合作を分断
english,replace/focus_l_japanese.yml,oust_germans_focus_desc,ドイツの軍事顧問は少なくとも、これまで二十年にわたって中国に滞在し、国民党を厚く支援してきた。これは今や耐え難いことだ。我々はドイツに、中国への軍事支援を即座に引き揚げるよう求める権利を有する。ドイツはどちらの側につくのかを選択する時だ。
english,replace/focus_l_japanese.yml,paramilitarism,準軍国主義
english,replace/focus_l_japanese.yml,paramilitarism_desc,軍国主義は、軍隊以外のところで応用される。準軍国主義的な者を軍に加えることで、より多くの国民が軍隊の訓練を受けるようになるだろう。
english,replace/focus_l_japanese.yml,peninsular_focus,半島戦争
english,replace/focus_l_japanese.yml,peninsular_focus_desc,マレー半島を南下する敵軍がシンガポールに到る前に、我らは敵軍に先制し遅滞させる必要がある。
english,replace/focus_l_japanese.yml,political_commissars,政治将校
english,replace/focus_l_japanese.yml,political_commissars_desc,政治に軍事行動が付随することを確たるものとするため、軍上層部に政治的な将校を配属させよう。
english,replace/focus_l_japanese.yml,political_correctness,政治的正当性
english,replace/focus_l_japanese.yml,political_correctness_desc,議論の余地がある、もしくは事態をこじらせる主張を穏やかに行っている人々は、様々な陰謀に加担しているとみなされるだろう。これは、素晴らしいアイデアであるように思われる。
english,replace/focus_l_japanese.yml,political_effort,政治的努力
english,replace/focus_l_japanese.yml,political_effort_desc,世界を変容させるためには、自国を変容させることができる必要がある。まずは政治的な地位を強化することから始めるべきだろう。
english,replace/focus_l_japanese.yml,production_effort,武装化への注力
english,replace/focus_l_japanese.yml,production_effort_2,武装化への注力 II
english,replace/focus_l_japanese.yml,production_effort_2_desc,民間工場で軍装品を生産させようというのは能率的でない。今は軍需生産に注力すべきだ。
english,replace/focus_l_japanese.yml,production_effort_3,武装化への注力 III
english,replace/focus_l_japanese.yml,production_effort_3_desc,新たな装備の需要を満たすためには、継続した軍需工場拡大の努力が必要である。
english,replace/focus_l_japanese.yml,production_effort_desc,トラクターが作れるのなら、戦車だって作れるはずだ!軍事的生産力の立ち遅れは決して許されない。
english,replace/focus_l_japanese.yml,production_effort_tt,§Y軍需工場§!用の建築スロットが不十分
english,replace/focus_l_japanese.yml,purge_1_group_a, スターリンによる粛清
english,replace/focus_l_japanese.yml,purge_1_group_b, スターリンによる粛清
english,replace/focus_l_japanese.yml,purge_2_group_a, スターリンによる粛清
english,replace/focus_l_japanese.yml,purge_2_group_b, スターリンによる粛清
english,replace/focus_l_japanese.yml,purged_beria, スターリンによる粛清
english,replace/focus_l_japanese.yml,purged_kalinin, スターリンによる粛清
english,replace/focus_l_japanese.yml,purged_khrushchev, スターリンによる粛清
english,replace/focus_l_japanese.yml,purged_yezhov, スターリンによる粛清
english,replace/focus_l_japanese.yml,radar_focus,レーダー
english,replace/focus_l_japanese.yml,radar_focus_desc,敵爆撃機の発見能力は戦争遂行には欠かせない。更なるレーダー技術の開発と、沿岸部の索敵網の構築に費用を惜しむべきではないだろう。
english,replace/focus_l_japanese.yml,radar_tech_bonus,レーダー技術のボーナス
english,replace/focus_l_japanese.yml,remove_chief_of_airforce,§Y空軍長官§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,remove_chief_of_army,§Y陸軍長官§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,remove_chief_of_navy,§Y海軍長官§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,remove_military_high_command,§Y軍最高司令部§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,remove_political_advisor,§Y政治顧問§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,remove_theorist,§Y理論家§!として以下が§R利用不可能§!:\n
english,replace/focus_l_japanese.yml,rocket_effort,ロケットへの注力
english,replace/focus_l_japanese.yml,rocket_effort_desc,ロケットエンジンとジェットエンジンは有人・無人を問わず、機体に前代未聞のスピードをもたらす。この技術の先駆者は、敵に驚異を与えるだろう。
english,replace/focus_l_japanese.yml,royal_ordinance_focus,[Root.GetRoyalOrdnanceFactoriesName]
english,replace/focus_l_japanese.yml,royal_ordinance_focus_desc,[Root.GetRoyalOrdnanceFactoriesDesc]
english,replace/focus_l_japanese.yml,scw_in_progress_tt,スペインが内戦中である。
english,replace/focus_l_japanese.yml,secret_bonus,秘密兵器のボーナス
english,replace/focus_l_japanese.yml,secret_weapon_focus,先進兵器
english,replace/focus_l_japanese.yml,secret_weapon_focus_desc,島国たる我が帝国が海軍研究において第一線であり続けるべきことは当然だが、長距離ロケット研究がその邪魔になることはないだろう
english,replace/focus_l_japanese.yml,secret_weapons,秘密兵器
english,replace/focus_l_japanese.yml,secret_weapons_desc,余力をみな戦車と航空機の開発に注ぎこんでしまうのは魅力的な提案だが、戦争勝利の秘訣は新たな科学の領域－電子工学、ロケット工学、核研究－その全てにあるのだ。
english,replace/focus_l_japanese.yml,shadow_scheme_focus,シャドウ計画
english,replace/focus_l_japanese.yml,shadow_scheme_focus_desc,航空省は、民需から軍需工業へ転換する妙案を発案した。重要ないくつかの企業に十分な支援と貸し出しを行う事で、彼らの工場を拡大させ、拡大した工場は円滑な軍需への転換を容易にするだろうという案である。
english,replace/focus_l_japanese.yml,shadow_scheme_focus_tt,戦争突入時、2州に合計建築スロット§G4つ§!と§Y軍需工場4個§!を追加する。\n
english,replace/focus_l_japanese.yml,shbb_focus,超大型戦艦
english,replace/focus_l_japanese.yml,shbb_focus_desc,短期的に見て我々が米英の保有する戦艦数を上回って建艦することはありそうもない、そしてその必要もない。代わりに、ワシントン海軍軍縮条約が許している戦艦の能力をはるかに上回る強力な戦艦を作ることが可能なはずである。
english,replace/focus_l_japanese.yml,ships_bonus,艦船のボーナス
english,replace/focus_l_japanese.yml,singapore_focus,シンガポール戦略
english,replace/focus_l_japanese.yml,singapore_focus_desc,シンガポールは東アジアにおいて、これからも重要な海軍基地であり続けるべきだ。たとえ香港が日本の手に落ちようとも、シンガポールは難攻不落のままであり続け無ければならない。主力艦隊が敵を倒す為に駆けつけるその日まで。
english,replace/focus_l_japanese.yml,sirte_oil_developed,スルト油田の開発完了
english,replace/focus_l_japanese.yml,southern_expansion_focus,南進論
english,replace/focus_l_japanese.yml,southern_expansion_focus_desc,南進論は帝国海軍が支持し、日本は東南アジアと太平洋のために南方へと拡大するべきであると要求している。欧州列強の豊かな植民地には日本の工業生産に重要な資源が眠っているが、この道はアメリカ合衆国との衝突へと至るに違いない。そうなれば、先制攻撃をするのがふさわしいだろう。
english,replace/focus_l_japanese.yml,southern_expansion_focus_tt,選択すると§Yソビエト連邦§!と§Y不可侵条約§!を締結する\n
english,replace/focus_l_japanese.yml,soviet_focus,ソビエト連邦の国家方針
english,replace/focus_l_japanese.yml,sp_landward_forts_focus,陸の要塞
english,replace/focus_l_japanese.yml,sp_landward_forts_focus_desc,シンガポール島の現在の防衛力は不十分である。要塞の強化のために労働力の集中が必要である!
english,replace/focus_l_japanese.yml,special_bonus,特殊部隊のボーナス
english,replace/focus_l_japanese.yml,special_forces,特殊部隊
english,replace/focus_l_japanese.yml,special_forces_bonus,特殊部隊のボーナス
english,replace/focus_l_japanese.yml,special_forces_desc,我々には特殊部隊が必要である。よって、山岳部隊と空挺部隊を優先事項とせねばならない。
english,replace/focus_l_japanese.yml,spiritual_mobilization_focus,精神的動員
english,replace/focus_l_japanese.yml,spiritual_mobilization_focus_desc,兵士だけでなく、我が国の全てが戦争に備える必要がある。その結末として、国粋主義者たちは国民精神総動員運動のもとに集結し、愛国心を加速させ政府を支えるのだ。
english,replace/focus_l_japanese.yml,ss_bonus,潜水艦のボーナス
english,replace/focus_l_japanese.yml,strat_dest_bonus,戦略的破壊ドクトリンのボーナス
english,replace/focus_l_japanese.yml,strike_usa_focus,米国に一撃を加えよ!
english,replace/focus_l_japanese.yml,strike_usa_focus_desc,いまや我々は不実なるアメリカ人に、我が国が切望する石油、その他の資源供給をほしいままに操られている。もし戦わざるを得ないなら、最も強烈な一撃を加えねばならない!我々より産業に優れるアメリカとの長期戦は、勝利を望めないだろう……
english,replace/focus_l_japanese.yml,student_movement_focus,学徒動員
english,replace/focus_l_japanese.yml,student_movement_focus_desc,精神的動員で重要な位置を占める文部大臣が、教育者と生徒を国家の元に結集し軍事基礎教育システムを構築するだろう。
english,replace/focus_l_japanese.yml,sub_op_bonus,潜水艦作戦ドクトリンのボーナス
english,replace/focus_l_japanese.yml,subdue_warlords_focus,軍閥を征服
english,replace/focus_l_japanese.yml,subdue_warlords_focus_desc,かつては誇り高い帝国であった中国も、いまや過激分子や軍集団が各地で群雄割拠することを許している。我が大日本帝国は相手が誰だろうと、そのような分断は見るに忍びないのである。
english,replace/focus_l_japanese.yml,subject_autonomy_mod_tt,従属国の自治権: §G-0.5§!
english,replace/focus_l_japanese.yml,submarine_effort,潜水艦への注力
english,replace/focus_l_japanese.yml,submarine_effort_desc,魚雷艇を開発して以来、潜水艦戦は最も関心の高い海軍の革新である。潜水艦対策のみならず、敵艦対策に潜水艦を利用することが上手くなるだろう。
english,replace/focus_l_japanese.yml,subvert_india_focus,インド国民軍
english,replace/focus_l_japanese.yml,subvert_india_focus_desc,もしイギリスが我々の帝国を築くための奮闘を非難するならば、彼ら自身の帝国がすでに崩壊していることを知らしめてやろう。インドの捕虜と国外追放者は英領インド帝国を打倒しうる運動の基礎を形成するだろう。
english,replace/focus_l_japanese.yml,synth_bonus,合成燃料技術
english,replace/focus_l_japanese.yml,synth_oil_effort_tt,§Y合成精製所§!用の建築スロットが不十分
english,replace/focus_l_japanese.yml,synth_oil_focus,合成石油重視
english,replace/focus_l_japanese.yml,synth_oil_focus_desc,我々の石油生産は非常に限られたもので、石油輸入は海外利権の手中でお情けを貰っている状態だ。最も安全な解決方法は、石油合成技術を完全なものにすることだ。
english,replace/focus_l_japanese.yml,technology_sharing,技術の共有
english,replace/focus_l_japanese.yml,technology_sharing_desc,同盟国と技術の進歩を共有することで、陣営全体で戦時の研究開発をより効率的に遂行できるようになるだろう。
english,replace/focus_l_japanese.yml,ti_bonus,貿易禁止ドクトリンのボーナス
english,replace/focus_l_japanese.yml,tizard_mission_focus,ティザード使節団
english,replace/focus_l_japanese.yml,tizard_mission_focus_desc,我々は、資源と工業力不足のため十分に利用できない数多くの技術的ブレイクスルーを果たした。ヘンリー・ティザードがアメリカ合衆国との共同研究協定に向けた交渉団を率いてくれるだろう。
english,replace/focus_l_japanese.yml,tp_bonus,輸送船モデル
english,replace/focus_l_japanese.yml,uk_amphibious_focus,上陸作戦
